49.59,2.53,2.50,3.01,0.00,9.56,1.40
49.69,2.48,2.50,3.02,0.00,-5.27,1.46
49.79,2.53,2.51,3.03,0.00,9.60,3.18
49.89,2.48,2.52,2.98,0.00,-6.63,5.00
49.99,2.53,2.53,3.03,0.00,10.39,9.49
50.09,2.50,2.50,3.00,0.00,-1.29,1.47
50.19,2.50,2.49,2.98,0.00,1.47,-1.73
50.29,2.48,2.49,3.00,0.00,-6.58,-3.85
50.39,2.50,2.50,2.98,0.00,1.49,1.50
50.49,2.53,2.50,2.96,0.00,8.50,1.50
50.59,2.53,2.52,2.99,0.00,9.52,7.15
50.69,2.50,2.49,2.98,0.00,1.50,-4.85
50.79,2.50,2.53,3.00,0.00,1.41,9.54
50.89,2.47,2.48,2.99,0.00,-10.98,-6.63
50.99,2.50,2.53,3.01,0.00,0.60,9.54
51.09,2.50,2.47,3.00,0.00,1.47,-10.61
51.18,2.50,2.50,3.00,0.00,1.48,0.70
51.28,2.48,2.48,3.00,0.00,-6.64,-6.63
51.38,2.53,2.53,2.98,0.00,9.53,9.59
51.48,2.48,2.49,3.00,0.00,-6.64,-4.37
51.58,2.53,2.54,2.98,0.00,9.50,14.35
51.68,2.50,2.50,2.98,0.00,1.43,1.43
51.78,2.52,2.50,2.99,0.00,6.91,1.42
51.88,2.48,2.48,3.01,0.00,-6.97,-6.64
51.98,2.48,2.52,3.00,0.00,-6.65,5.51
52.08,2.48,2.46,2.98,0.00,-6.58,-14.51
52.18,2.53,2.55,3.01,0.00,9.53,17.69
52.28,2.50,2.50,2.96,0.00,1.46,0.25
52.38,2.50,2.53,2.98,0.00,1.42,9.53
52.48,2.50,2.48,3.03,0.00,1.45,-6.59
52.58,2.50,2.53,2.98,0.00,0.37,9.52
52.68,2.50,2.48,3.03,0.00,-1.38,-6.64
52.78,2.50,2.53,3.03,0.00,1.40,8.49
52.88,2.50,2.52,3.00,0.00,1.48,5.42
52.98,2.50,2.55,3.03,0.00,1.45,17.63
53.08,2.50,2.50,3.01,0.00,1.46,1.54
53.18,2.50,2.53,3.00,0.00,1.52,9.56
53.28,2.50,2.48,3.03,0.00,1.46,-6.59
53.38,2.50,2.50,3.03,0.00,1.47,1.51
53.48,2.52,2.50,2.98,0.00,7.32,1.47
53.58,2.52,2.50,2.99,0.00,4.99,1.46
53.68,2.48,2.47,3.00,0.00,-6.64,-8.36
53.78,2.50,2.50,3.03,0.00,1.50,1.47
53.88,2.53,2.53,2.99,0.00,9.49,9.58
53.98,2.50,2.50,3.02,0.00,1.44,1.47
54.08,2.50,2.47,2.98,0.00,1.41,-10.67
54.18,2.50,2.50,3.00,0.00,1.52,1.47
54.28,2.52,2.50,3.00,0.00,5.92,1.46
54.38,2.53,2.53,2.98,0.00,8.50,9.52
54.48,2.51,2.48,3.00,0.00,2.16,-7.62
54.58,2.50,2.53,2.98,0.00,1.46,8.65
54.68,2.53,2.48,3.00,0.00,9.53,-6.66
54.78,2.51,2.53,3.00,0.00,4.74,9.55
54.88,2.50,2.50,3.03,0.00,1.44,1.46
54.98,2.48,2.50,3.00,0.00,-6.66,0.55
55.08,2.50,2.50,2.98,0.00,1.45,1.48
55.18,2.52,2.50,2.95,0.00,6.04,1.46
55.28,2.50,2.48,3.00,0.00,0.39,-6.60
55.38,2.50,2.53,3.00,0.00,1.43,8.16
55.48,2.53,2.50,3.03,0.00,9.52,0.48
55.58,2.52,2.50,3.03,0.00,5.89,1.44
55.68,2.50,2.50,3.01,0.00,1.48,1.39
55.78,2.50,2.50,3.03,0.00,1.42,-0.84
55.88,2.50,2.48,3.03,0.00,1.42,-6.57
55.98,2.48,2.48,3.00,0.00,-6.67,-6.65
56.08,2.52,2.53,3.01,0.00,5.49,9.58
56.18,2.51,2.48,3.03,0.00,4.70,-6.60
56.28,2.53,2.52,3.03,0.00,9.57,4.95
56.38,2.48,2.50,3.00,0.00,-6.67,0.77
56.48,2.53,2.53,3.00,0.00,9.56,9.53
56.58,2.48,2.48,3.02,0.00,-7.30,-6.63
56.68,2.53,2.52,2.98,0.00,9.58,5.80
56.78,2.50,2.50,3.03,0.00,1.44,1.52
56.88,2.53,2.50,3.03,0.00,9.60,1.50
56.98,2.50,2.50,3.01,0.00,-0.35,1.42
57.08,2.50,2.53,2.98,0.00,1.43,9.53
57.18,2.48,2.52,3.00,0.00,-6.62,6.16
57.28,2.53,2.53,3.03,0.00,9.53,9.60
57.38,2.50,2.48,2.99,0.00,1.45,-6.62
57.48,2.48,2.53,3.03,0.00,-6.65,9.53
57.58,2.53,2.53,3.03,0.00,9.58,9.57
57.68,2.50,2.50,2.98,0.00,1.50,1.46
57.78,2.52,2.50,2.98,0.00,7.49,1.44
57.88,2.50,2.50,3.01,0.00,0.43,1.46
57.98,2.51,2.50,3.03,0.00,2.90,1.43
58.08,2.50,2.52,2.95,0.00,1.47,6.74
58.18,2.50,2.50,2.98,0.00,1.48,1.46
58.28,2.48,2.48,3.00,0.00,-7.60,-6.62
58.38,2.53,2.48,2.97,0.00,9.50,-6.66
58.48,2.48,2.48,3.00,0.00,-6.65,-6.57
58.58,2.53,2.53,3.03,0.00,9.52,9.53
58.68,2.50,2.50,3.00,0.00,1.50,1.48
58.77,2.50,2.50,2.98,0.00,-1.31,1.45
58.87,2.50,2.49,2.98,0.00,1.51,-3.26
58.97,2.50,2.52,2.98,0.00,1.44,5.78
59.07,2.50,2.48,3.03,0.00,-0.58,-6.64
59.17,2.50,2.50,3.01,0.00,1.45,1.50
59.27,2.50,2.48,3.01,0.00,1.40,-6.67
59.37,2.48,2.54,3.03,0.00,-6.64,13.48
59.47,2.50,2.50,3.03,0.00,1.45,1.50
59.57,2.52,2.50,3.01,0.00,5.47,1.51
59.67,2.52,2.53,3.00,0.00,5.49,9.52
59.77,2.48,2.47,3.00,0.00,-6.70,-8.34
59.87,2.50,2.50,2.98,0.00,1.43,1.45
59.97,2.48,2.48,3.03,0.00,-6.64,-6.65
60.07,2.53,2.50,3.02,0.00,9.51,1.46
60.17,2.50,2.50,3.00,0.00,1.52,1.48
60.27,2.50,2.53,3.00,0.00,1.46,9.53
60.37,2.48,2.51,3.00,0.00,-6.64,1.69
60.47,2.53,2.50,2.99,0.00,9.49,1.49
60.57,2.48,2.50,3.00,0.00,-7.74,1.47
60.67,2.53,2.53,3.03,0.00,9.55,9.50
60.77,2.48,2.46,3.00,0.00,-6.59,-12.23
60.87,2.50,2.48,2.98,0.00,1.43,-6.66
60.97,2.50,2.53,3.02,0.00,-0.03,9.59
61.07,2.53,2.51,2.99,0.00,9.56,3.44
61.17,2.50,2.48,3.03,0.00,1.46,-6.64
61.27,2.53,2.50,2.98,0.00,9.51,1.37
61.37,2.47,2.48,3.03,0.00,-8.85,-6.58
61.47,2.50,2.50,2.99,0.00,0.63,1.43
61.57,2.48,2.50,3.00,0.00,-6.65,-0.33
61.67,2.50,2.50,2.95,0.00,1.46,1.49
61.77,2.50,2.50,3.00,0.00,1.49,1.42
61.87,2.54,2.53,3.01,0.00,13.58,9.51
61.97,2.50,2.48,3.00,0.00,1.50,-6.64
62.07,2.50,2.50,3.03,0.00,1.39,1.49
62.17,2.48,2.50,3.00,0.00,-6.62,1.46
62.27,2.53,2.50,3.00,0.00,8.19,1.41
62.37,2.48,2.50,3.03,0.00,-7.47,1.40
62.47,2.50,2.49,3.00,0.00,1.41,-1.88
62.57,2.48,2.48,3.00,0.00,-6.62,-6.62
62.67,2.53,2.53,3.01,0.00,9.52,9.47
62.77,2.47,2.50,3.01,0.00,-8.67,1.40
62.87,2.53,2.50,3.00,0.00,9.49,1.43
62.97,2.48,2.48,3.00,0.00,-6.70,-6.70
63.07,2.53,2.53,3.00,0.00,9.50,9.50
63.17,2.49,2.48,3.03,0.00,-2.54,-6.67
63.27,2.48,2.50,3.03,0.00,-5.95,0.42
63.37,2.48,2.50,3.00,0.00,-6.68,0.42
63.47,2.53,2.53,3.03,0.00,9.53,9.52
63.57,2.48,2.50,3.01,0.00,-5.42,1.43
63.67,2.52,2.50,3.00,0.00,7.40,1.53
63.77,2.50,2.50,3.00,0.00,1.44,1.47
63.87,2.53,2.53,3.00,0.00,9.46,9.50
63.97,2.48,2.48,2.99,0.00,-6.66,-6.66
64.07,2.54,2.50,3.00,0.00,12.58,1.40
64.17,2.51,2.48,3.00,0.00,1.66,-6.62
64.27,2.50,2.54,3.03,0.00,1.40,11.76
64.37,2.50,2.48,3.00,0.00,1.43,-6.64
64.47,2.53,2.50,2.99,0.00,9.53,1.42
64.57,2.48,2.47,2.97,0.00,-6.64,-10.01
64.67,2.50,2.53,3.03,0.00,1.46,9.56
64.77,2.50,2.48,3.03,0.00,1.38,-6.63
64.87,2.50,2.53,2.99,0.00,-0.79,9.51
64.97,2.52,2.50,3.01,0.00,6.33,1.50
65.07,2.53,2.52,3.00,0.00,9.55,5.82
65.17,2.53,2.50,2.98,0.00,9.59,0.25
65.27,2.50,2.53,2.95,0.00,1.44,9.49
65.37,2.50,2.48,2.99,0.00,0.54,-6.66
65.47,2.50,2.52,3.01,0.00,1.43,7.01
65.57,2.50,2.50,2.98,0.00,1.45,0.86
65.67,2.53,2.50,2.98,0.00,9.53,1.45
65.77,2.53,2.48,3.02,0.00,8.47,-6.63
